# Datos entrenamiento normalizados y aleatorizados
1.802788844621503461e-01,5.398512221041441572e-01,6.666666666666666297e-01,3.898774219058916829e-02,4.283054003724395126e-02,2.085260237114268736e-02,4.160499917776681184e-02,2.709410904677176934e-01,5.094844969711465055e-01
6.404382470119519555e-01,1.168969181721573880e-01,4.705882352941176405e-01,5.857387636747067583e-02,8.985102420856611039e-02,2.752319291459962361e-02,8.469001808913008411e-02,1.814181873353471197e-01,5.232988729943381934e-01
1.962151394422311235e-01,8.575982996811899461e-01,2.549019607843137081e-01,1.257677606432054951e-01,1.756672873991309836e-01,5.880209647131365985e-02,1.761223482979772936e-01,8.432987131211983067e-02,1.855683069348167680e-01
6.424302788844615808e-01,1.424017003188100816e-01,6.470588235294117974e-01,3.674706735204955749e-02,3.786468032278088314e-02,1.844222091426329230e-02,4.275612563723071857e-02,2.879339595315926759e-01,4.131962342423330381e-01
4.243027888446209706e-01,2.210414452709880406e-01,3.333333333333333148e-01,7.133254250691972720e-02,5.912476722532588463e-02,2.760727598867681112e-02,5.887189606972537126e-02,3.461676390670473391e-01,7.257722648566398149e-01
2.211155378486056311e-01,5.164718384697127851e-01,5.490196078431373028e-01,1.588243047317780543e-01,1.852886405959031646e-01,7.522632360772443794e-02,1.924025653675382475e-01,3.195542130453372653e-01,9.199982680483791420e-01
8.336653386454180303e-01,8.289054197662069912e-02,1.372549019607843257e-01,6.273889547910900186e-03,6.983240223463686724e-03,1.681661481543765243e-03,3.782272652524255700e-03,6.681976800319996967e-02,8.000173195162081641e-02
5.996015936254981415e-01,1.413390010626990323e-01,6.862745098039215730e-01,5.844207196520363745e-02,6.284916201117318746e-02,3.408167269262030868e-02,6.610754810064134457e-02,2.594102150315167887e-01,5.197937328093492626e-01
6.055776892430282388e-01,1.466524973432520862e-01,6.666666666666666297e-01,4.787135890338737459e-02,5.788330229671011934e-02,4.038790324840942775e-02,6.100970235158691135e-02,1.548323471400394336e-01,1.892796318365697339e-01
1.942231075697201381e-01,6.163655685441021825e-01,6.274509803921568540e-01,3.706339791749044266e-02,4.220980757293606167e-02,1.449031643263544444e-02,3.469824042098339223e-02,2.122867270796264805e-01,4.690722924853918396e-01
8.834661354581671011e-01,1.487778958554734389e-02,2.745098039215686514e-01,8.994332410702517155e-02,1.031967721911856012e-01,5.868998570587740521e-02,1.021213616181549100e-01,1.263430849229665864e-01,1.571148160213772238e-01
1.942231075697201381e-01,8.469713071200846155e-01,3.725490196078431460e-01,4.607881903255568734e-02,5.446927374301675784e-02,2.329101151938114955e-02,5.574740996546620475e-02,1.369015599784830506e-01,1.764961793971983606e-01
1.135458167330678780e-01,7.003188097768332510e-01,5.098039215686274161e-01,4.030578621325952432e-02,4.112352576039726704e-02,2.295467922307239603e-02,3.831606643644137195e-02,2.446173156232327728e-01,2.317536834899650011e-01
5.856573705179283218e-01,1.604675876726883443e-01,5.098039215686274161e-01,1.159615131145380201e-01,1.601489757914338896e-01,4.826368452030606326e-02,1.580332182206873881e-01,2.534516765285995676e-01,1.000000000000000000e+00
6.633466135458169211e-01,1.190223166843780017e-01,7.843137254901960675e-02,1.118755766442599137e-01,1.067659838609559264e-01,5.409344432299111743e-02,1.185660253247821094e-01,4.448352436518117070e-01,4.344332600690306578e-01
4.760956175298809434e-01,4.431455897980871583e-01,1.764705882352941291e-01,4.362725715038882207e-02,5.555555555555555247e-02,2.676644524790492904e-02,6.232527544811708453e-02,1.479910621922456426e-01,1.439189941484777246e-01
8.266932270916338421e-01,1.679064824654620258e-01,3.529411764705882582e-01,7.881903255568735445e-03,9.931719428926132770e-03,4.120070629782224617e-03,9.044565038644959698e-03,1.810388822223141514e-01,1.043315285297792550e-01
6.414342629482074898e-01,1.370882040382570277e-01,6.078431372549019107e-01,4.884671148016343778e-02,8.162631905648665143e-02,7.189102833599596287e-02,8.271665844433481740e-02,1.414463248782775462e-01,3.212378505655646976e-01
3.525896414342624130e-01,6.578108395324118174e-01,8.039215686274510109e-01,3.358376169764069885e-02,4.019242706393544307e-02,2.231004232181395264e-02,4.242723236309817181e-02,1.536116743217335046e-01,2.342279000911336451e-01
2.111553784860549787e-01,5.579171094580231971e-01,5.686274509803921351e-01,2.628179781204692186e-02,4.081315952824332571e-02,2.825191288993525451e-02,4.308501891136326534e-02,9.555040620129377771e-02,2.525783398831344950e-01
7.031872509960153117e-01,1.370882040382570277e-01,2.745098039215686514e-01,1.099512323711611950e-01,1.246120422098075664e-01,6.698618234815997829e-02,1.170860055911856629e-01,1.356050261375705279e-01,2.129908742644360253e-01
6.464143426294820527e-01,1.275239107332627464e-01,6.078431372549019107e-01,1.816264663239752081e-02,2.327746741154562357e-02,2.586955912441492311e-02,2.417365564874198250e-02,2.500034482283002846e-01,3.317532711205314344e-01
2.360557768924295141e-01,5.759829968119022370e-01,4.117647058823529216e-01,7.868722815342032995e-02,8.721291123525760913e-02,3.971523865579192070e-02,8.863673737872060365e-02,2.172452793754569011e-01,3.898973612479948447e-01
8.067729083665339251e-01,1.285866099893730463e-01,6.274509803921568540e-01,7.275603005140371914e-03,1.396648044692737345e-02,1.042630118557134368e-02,1.315573096530175956e-02,1.051778596157294382e-01,7.216671271458674486e-02
5.906374501992028847e-01,1.721572794899040304e-01,8.823529411764705621e-01,1.370765783577171382e-03,1.241464928615766596e-03,4.764707531040668440e-04,8.222331853313599725e-04,2.489620832816100485e-03,7.422670421977641819e-01
5.986055776892426072e-01,1.572794899043574168e-01,8.431372549019607865e-01,4.020034269144589362e-02,3.801986343885785380e-02,1.695675327223296683e-02,4.012497944417036527e-02,2.438449124839657534e-01,3.562892524154539498e-01
2.330677290836644378e-01,5.334750265674815806e-01,4.509803921568627527e-01,6.751021484117569749e-02,7.510862818125388363e-02,3.282042658146248210e-02,8.222331853313599725e-02,2.288244300078619287e-01,4.146395272596813952e-01
7.260956175298802773e-01,5.100956429330539416e-02,4.509803921568627527e-01,2.182680901542111487e-02,2.932960893854748632e-02,7.735642815101319812e-03,3.206709422792303893e-02,9.777106522668653488e-02,2.187640463338295649e-01
5.976095617529885162e-01,1.424017003188100816e-01,8.431372549019607865e-01,2.161592197179385694e-02,2.777777777777777624e-02,1.336920877827293443e-02,2.894260812366387242e-02,2.689687038799464802e-01,4.346394447857946930e-01
6.424302788844615808e-01,1.168969181721573880e-01,6.862745098039215730e-01,5.311717411361539798e-02,5.524518932340161115e-02,2.373945458112615425e-02,5.706298306199638487e-02,3.140163583950566495e-01,6.101026387520050998e-01
4.641434262948207490e-01,4.431455897980871583e-01,4.705882352941176405e-01,1.460392777118755744e-02,1.210428305400372377e-02,6.894812074329437733e-03,1.151126459463903962e-02,2.729893380780955003e-01,1.923724025880305666e-01
2.589641434262859518e-02,8.862911795961743167e-01,5.882352941176470784e-01,5.219454329774614321e-02,7.666045934202359025e-02,2.940104823565682993e-02,7.663213287288274389e-02,7.121970731438187485e-02,1.218572294547238949e-01
5.986055776892426072e-01,1.498405951115837631e-01,6.274509803921568540e-01,5.063925135099512503e-02,7.107386716325263254e-02,3.949101712491941835e-02,5.920078934385791802e-02,3.404090978055475114e-01,3.692788895715893860e-01
2.290836653386453259e-01,4.707757704569604518e-01,3.725490196078431460e-01,6.395149597996573065e-02,7.324643078833023568e-02,3.200762353204966715e-02,7.449432659102121768e-02,2.192935269858347080e-01,5.129896371561354362e-01
2.539840637450198613e-01,7.545164718384695934e-01,4.705882352941176405e-01,5.799393699749571390e-02,6.533209186840471805e-02,3.099862664312340657e-02,6.610754810064134457e-02,1.607357139901518794e-01,1.494859815011072013e-01
2.569721115537849099e-01,6.609989373007435498e-01,6.078431372549019107e-01,5.135099512323711840e-02,5.959031657355679662e-02,3.200762353204966715e-02,5.952968261799046479e-02,1.611426049295871799e-01,1.503107203681634252e-01
6.344621513944218583e-01,1.700318809776834028e-01,4.509803921568627527e-01,4.201924344273098855e-02,6.005586592178770861e-02,3.716471874211721427e-02,5.772076961026147146e-02,1.752941338740155452e-01,2.742277351433602406e-01
1.195219123505965736e-01,6.801275239107328341e-01,4.117647058823529216e-01,5.696586265981283537e-02,6.750465549348230732e-02,2.928893747022057875e-02,5.870744943265910482e-02,1.529082357484724541e-01,1.665993129925237293e-01
